20
75
149
1	25	62.000
1	57	16.000
1	63	13.000
1	75	75.000
2	74	37.000
2	57	32.000
2	51	88.000
2	41	6.000
3	64	8.000
3	11	61.000
3	56	51.000
3	55	19.000
4	75	24.000
4	65	55.000
4	72	73.000
4	10	27.000
5	30	43.000
5	70	61.000
5	26	69.000
5	20	24.000
6	75	41.000
6	20	8.000
6	50	21.000
6	26	44.000
7	64	39.000
7	73	18.000
7	34	31.000
7	71	17.000
8	10	20.000
8	18	79.000
8	47	40.000
8	68	94.000
9	31	52.000
9	54	38.000
9	74	41.000
9	27	56.000
10	60	63.000
10	36	52.000
11	33	33.000
11	37	46.000
11	44	57.000
12	20	58.000
12	75	18.000
12	71	54.000
12	14	31.000
13	41	20.000
13	72	55.000
13	38	58.000
13	29	32.000
14	74	51.000
14	58	41.000
14	48	24.000
15	47	60.000
15	53	43.000
15	37	35.000
15	28	34.000
16	36	56.000
16	33	43.000
16	52	35.000
16	19	35.000
17	63	48.000
17	62	47.000
17	34	19.000
17	40	56.000
18	56	12.000
18	57	21.000
18	39	45.000
19	60	61.000
19	40	8.000
19	72	76.000
20	34	28.000
21	70	51.000
21	36	56.000
21	38	59.000
21	46	66.000
22	40	77.000
22	27	84.000
22	32	31.000
22	68	51.000
23	39	13.000
23	62	58.000
23	65	63.000
23	60	36.000
24	35	32.000
24	63	65.000
24	46	23.000
24	64	25.000
25	58	43.000
25	27	47.000
25	55	47.000
26	71	41.000
26	64	23.000
27	70	67.000
28	56	12.000
28	58	15.000
28	51	76.000
29	73	39.000
29	35	70.000
29	34	23.000
30	33	49.000
30	41	61.000
30	53	78.000
31	72	63.000
31	43	73.000
31	53	67.000
32	47	30.000
32	61	76.000
32	37	40.000
33	71	15.000
35	44	21.000
35	57	82.000
36	56	41.000
37	60	8.000
38	58	57.000
38	53	23.000
39	49	75.000
39	73	57.000
40	42	63.000
41	74	42.000
42	59	13.000
42	50	26.000
42	55	70.000
43	73	30.000
43	61	62.000
43	55	47.000
44	54	63.000
44	47	27.000
45	51	53.000
45	66	23.000
45	68	43.000
45	49	51.000
46	51	57.000
46	62	49.000
48	59	10.000
48	67	37.000
48	61	52.000
49	52	52.000
49	62	66.000
50	66	17.000
50	54	41.000
52	68	44.000
52	61	17.000
54	63	22.000
59	69	54.000
59	70	30.000
65	69	70.000
65	66	47.000
66	67	52.000
67	69	46.000
